,mean,mean,mean,mean,mean,mean,mean,mean,mean,count,count,count,count,count,count,count,count,count
,random_r,random_r1,random_r2,sr1u,sro,ur2o,zmscore,zrandom_rank,zrank,random_r,random_r1,random_r2,sr1u,sro,ur2o,zmscore,zrandom_rank,zrank
iteration,,,,,,,,,,,,,,,,,,
85,5.39366,1.9620625,1.793625,3.16597,4.451289999999999,2.9494,0.7384094893932343,23.7,1203.5,10,10,10,10,10,10,10,10,10
86,5.3941575,1.9564874999999997,1.78827,3.14783,4.4504600000000005,2.9297099999999996,0.7384094893932343,23.7,1197.6,10,10,10,10,10,10,10,10,10
87,5.394652499999999,1.95093,1.7829425,3.12972,4.4497,2.91005,0.7384094893932343,23.65,1192.8,10,10,10,10,10,10,10,10,10
88,5.395159999999999,1.9454025000000001,1.7776425,3.11169,4.449039999999999,2.8904699999999997,0.7384094893932343,23.575,1188.2,10,10,10,10,10,10,10,10,10
89,5.395675,1.9399124999999997,1.7723925,3.0936500000000002,4.448470000000001,2.8709200000000004,0.7384094893932343,23.55,1183.4,10,10,10,10,10,10,10,10,10
90,5.3961875,1.9344500000000004,1.7671675,3.07567,4.447979999999999,2.85144,0.7384094893932343,23.4,1179.1,10,10,10,10,10,10,10,10,10
91,5.3967149999999995,1.92902,1.7619749999999996,3.05774,4.447609999999999,2.832,0.7384094893932343,23.375,1174.7,10,10,10,10,10,10,10,10,10
92,5.397234999999999,1.9236050000000002,1.7568100000000002,3.0398400000000003,4.4473400000000005,2.8126099999999994,0.7384094893932343,23.3,1171.0,10,10,10,10,10,10,10,10,10
93,5.397775000000001,1.9182225,1.7516900000000004,3.0219999999999994,4.44713,2.79329,0.7384094893932343,23.225,1167.2,10,10,10,10,10,10,10,10,10
94,5.398327500000001,1.9128800000000001,1.7465975,3.0041800000000003,4.44703,2.7740199999999997,0.7384094893932343,23.25,1163.5,10,10,10,10,10,10,10,10,10
95,5.39886,1.9075450000000003,1.7415274999999997,2.98642,4.447,2.7547900000000003,0.7384094893932343,23.125,1160.2,10,10,10,10,10,10,10,10,10
96,5.399407500000001,1.9022375,1.7365024999999998,2.9687099999999997,4.44706,2.73565,0.7384094893932343,23.05,1156.5,10,10,10,10,10,10,10,10,10
97,5.3999725,1.8969625,1.7314924999999999,2.95104,4.44723,2.7165299999999997,0.7384094893932343,22.925,1153.2,10,10,10,10,10,10,10,10,10
98,5.400525,1.8916950000000003,1.7265124999999997,2.93343,4.44746,2.6975000000000002,0.7384094893932343,22.875,1150.1,10,10,10,10,10,10,10,10,10
99,5.4010975000000006,1.8864750000000001,1.7215700000000005,2.9158600000000003,4.44781,2.6785300000000003,0.7384094893932343,22.625,1148.1,10,10,10,10,10,10,10,10,10
100,5.4016775,1.8812525,1.7166474999999999,2.8983600000000003,4.44823,2.65961,0.7365365505218506,22.575,1145.8,10,10,10,10,10,10,10,10,10
101,5.402252500000001,1.8760649999999999,1.7117550000000001,2.8809,4.4487499999999995,2.64076,0.7365365505218506,22.475,1144.3,10,10,10,10,10,10,10,10,10
102,5.40284,1.8708975000000003,1.7068875000000001,2.8634999999999997,4.44934,2.62197,0.7365365505218506,22.4,1142.1,10,10,10,10,10,10,10,10,10
103,5.403427500000001,1.86574,1.7020425,2.84613,4.4500399999999996,2.6032599999999997,0.7365365505218506,22.275,1139.8,10,10,10,10,10,10,10,10,10
104,5.404030000000001,1.8606100000000005,1.6972175,2.8288400000000005,4.450829999999999,2.5846299999999998,0.7365365505218506,22.175,1137.6,10,10,10,10,10,10,10,10,10
105,5.4046325,1.8554950000000001,1.6924199999999998,2.81159,4.45169,2.56604,0.7365365505218506,22.075,1135.1,10,10,10,10,10,10,10,10,10
106,5.4052375,1.8504025,1.6876625,2.79442,4.45261,2.5475499999999998,0.7365365505218506,21.8,1133.4,10,10,10,10,10,10,10,10,10
