,mean,mean,mean,mean,count,count,count,count
,random_r,random_r1,sr1o,sro,random_r,random_r1,sr1o,sro
80,5.464403333333334,2.0682911111111113,3.02705,4.387669999999999,10,10,10,10
81,5.464945555555556,2.0638233333333336,3.00669,4.38243,10,10,10,10
82,5.465487777777778,2.059391111111111,2.9863899999999997,4.377250000000001,10,10,10,10
83,5.466039999999999,2.0549922222222223,2.96616,4.37215,10,10,10,10
84,5.466593333333334,2.0506333333333333,2.9459799999999996,4.36714,10,10,10,10
85,5.467145555555556,2.046307777777778,2.92587,4.362209999999999,10,10,10,10
86,5.467717777777777,2.04201,2.9058400000000004,4.35737,10,10,10,10
87,5.468287777777778,2.03775,2.8858399999999995,4.35261,10,10,10,10
88,5.4688655555555545,2.033522222222222,2.8659499999999998,4.34792,10,10,10,10
89,5.469444444444445,2.02933,2.8461000000000003,4.3433399999999995,10,10,10,10
90,5.470027777777778,2.025157777777778,2.8262899999999997,4.3388100000000005,10,10,10,10
91,5.470622222222222,2.021021111111111,2.8065900000000004,4.33437,10,10,10,10
92,5.471208888888889,2.016918888888889,2.7869400000000004,4.33,10,10,10,10
93,5.471813333333333,2.012837777777778,2.76738,4.32573,10,10,10,10
94,5.4724144444444445,2.008791111111111,2.74786,4.321509999999999,10,10,10,10
95,5.473022222222221,2.004773333333333,2.72842,4.317399999999999,10,10,10,10
96,5.4736400000000005,2.0007722222222224,2.70908,4.31337,10,10,10,10
97,5.47426111111111,1.996812222222222,2.68977,4.3094,10,10,10,10
98,5.474880000000001,1.99287,2.6705500000000004,4.30551,10,10,10,10
99,5.4755111111111106,1.9889544444444447,2.6513999999999998,4.30171,10,10,10,10
